SRR072233.336400	529nt	4.7e-273	501	1	501	+	99.60%	NC_003210.1	441156	441654
SRR072233.336431	575nt	6.8e-302	563	563	1	-	99.11%	NC_003210.1	657235	657796
SRR072233.336446	535nt	7.2e-283	531	531	1	-	99.25%	NC_003210.1	1632857	1633385
SRR072233.336483	537nt	1.3e-258	480	1	480	+	98.96%	NC_003210.1	740465	740945
SRR072233.336489	579nt	1.2e-210	532	1	532	+	90.41%	NC_003210.1	241186	241717
SRR072233.336489	579nt	1.2e-210	532	1	532	+	90.41%	NC_003210.1	247207	247738
SRR072233.336489	579nt	1.2e-210	532	532	1	-	90.41%	NC_003210.1	1743569	1744100
SRR072233.336489	579nt	1.2e-210	532	532	1	-	90.41%	NC_003210.1	1849490	1850021
SRR072233.336489	579nt	1.2e-210	532	532	1	-	90.41%	NC_003210.1	2438510	2439041
SRR072233.336489	579nt	1.2e-210	532	532	1	-	90.41%	NC_003210.1	2673519	2674050
SRR072233.336504	540nt	1.3e-273	527	1	527	+	98.48%	NC_003210.1	48967	49491
SRR072233.336517	515nt	5.0e-243	472	472	1	-	98.53%	NC_003210.1	2484016	2484487
SRR072233.336623	553nt	2.5e-167	370	443	74	-	95.97%	NC_003210.1	2625709	2626075
SRR072233.336654	550nt	3.7e-218	406	406	1	-	99.51%	NC_003210.1	2199248	2199651
SRR072233.336657	556nt	2.1e-175	339	1	339	+	99.12%	NC_003210.1	1400398	1400733
SRR072233.336711	546nt	3.6e-285	546	546	1	-	98.91%	NC_003210.1	1423791	1424338
SRR072233.336832	520nt	6.8e-231	433	433	1	-	99.31%	NC_003210.1	2668141	2668574
SRR072233.336864	545nt	2.3e-290	543	543	1	-	99.27%	NC_003210.1	170576	171118
SRR072233.336873	556nt	9.0e-249	472	1	472	+	99.15%	NC_003210.1	925880	926349
SRR072233.336944	539nt	2.0e-82	187	187	1	-	96.79%	NC_003210.1	2931474	2931657
SRR072233.336968	608nt	9.3e-78	174	91	264	+	97.74%	NC_003210.1	237382	237557
SRR072233.336968	608nt	9.3e-78	174	91	264	+	97.74%	NC_003210.1	243403	243578
SRR072233.336968	608nt	9.3e-78	174	264	91	-	97.74%	NC_003210.1	1747729	1747904
SRR072233.336968	608nt	9.3e-78	174	264	91	-	97.74%	NC_003210.1	1853650	1853825
SRR072233.336968	608nt	9.3e-78	174	264	91	-	97.74%	NC_003210.1	2442921	2443096
SRR072233.336968	608nt	9.3e-78	174	264	91	-	97.74%	NC_003210.1	2677930	2678105
SRR072233.336989	534nt	4.1e-266	482	1	482	+	99.79%	NC_003210.1	2243787	2244267
SRR072233.337049	569nt	6.4e-224	427	427	1	-	98.83%	NC_003210.1	1158433	1158857
SRR072233.337132	538nt	5.4e-295	538	1	538	+	99.63%	NC_003210.1	342026	342563
SRR072233.337149	506nt	3.4e-218	417	417	1	-	99.05%	NC_003210.1	199081	199499
SRR072233.337163	544nt	4.2e-132	261	261	1	-	98.86%	NC_003210.1	2155440	2155703
SRR072233.337165	532nt	2.5e-245	466	1	466	+	99.14%	NC_003210.1	2898879	2899342
SRR072233.337188	549nt	2.2e-212	532	1	532	+	91.35%	NC_003210.1	1746291	1746819
SRR072233.337188	549nt	2.2e-212	532	1	532	+	91.35%	NC_003210.1	1852212	1852740
SRR072233.337188	549nt	2.2e-212	532	1	532	+	91.35%	NC_003210.1	2441483	2442011
SRR072233.337188	549nt	2.2e-212	532	1	532	+	91.35%	NC_003210.1	2676492	2677020
SRR072233.337188	549nt	2.2e-212	532	532	1	-	91.35%	NC_003210.1	238467	238995
SRR072233.337188	549nt	2.2e-212	532	532	1	-	91.35%	NC_003210.1	244488	245016
SRR072233.337191	559nt	1.2e-24	75	278	352	+	92.00%	NC_003210.1	1741564	1741638
SRR072233.337191	559nt	3.4e-21	69	352	284	-	91.30%	NC_003210.1	940121	940189
SRR072233.337191	559nt	2.4e-22	71	88	18	-	91.55%	NC_003210.1	970867	970937
SRR072233.337199	594nt	1.7e-79	213	72	284	+	95.39%	NC_003210.1	511372	511582
SRR072233.337218	514nt	3.1e-248	464	1	464	+	99.35%	NC_003210.1	128796	129258
SRR072233.337251	541nt	3.4e-274	489	489	1	-	100.00%	NC_003210.1	904441	904929
SRR072233.337262	565nt	8.5e-279	519	1	519	+	99.04%	NC_003210.1	1493794	1494312
SRR072233.337291	568nt	3.2e-252	468	468	1	-	99.36%	NC_003210.1	2084092	2084557
SRR072233.337294	505nt	2.8e-252	457	457	1	-	99.78%	NC_003210.1	1707426	1707883
SRR072233.337370	527nt	3.1e-10	41	41	1	-	92.68%	NC_003210.1	2437243	2437283
SRR072233.337442	560nt	7.3e-298	560	1	560	+	99.11%	NC_003210.1	420879	421436
SRR072233.337493	580nt	1.1e-281	536	536	1	-	99.07%	NC_003210.1	783699	784231
SRR072233.337517	537nt	5.5e-254	475	475	1	-	99.37%	NC_003210.1	2897943	2898414
SRR072233.337526	479nt	1.8e-227	422	1	422	+	99.53%	NC_003210.1	570865	571284
SRR072233.337581	575nt	2.3e-279	556	556	1	-	97.86%	NC_003210.1	1562915	1563469
SRR072233.337594	469nt	7.4e-223	409	1	409	+	99.27%	NC_003210.1	128114	128522
SRR072233.337646	540nt	2.0e-242	455	1	455	+	99.34%	NC_003210.1	1117213	1117664
SRR072233.337798	495nt	3.2e-233	438	1	438	+	99.32%	NC_003210.1	1009371	1009807
SRR072233.337801	586nt	7.4e-179	356	1	356	+	98.04%	NC_003210.1	1451592	1451946
SRR072233.337876	471nt	3.3e-229	427	427	1	-	99.30%	NC_003210.1	1804864	1805290
SRR072233.337933	513nt	2.2e-249	453	453	1	-	99.78%	NC_003210.1	2449932	2450383
SRR072233.338020	593nt	5.9e-135	277	277	1	-	98.20%	NC_003210.1	2229089	2229362
SRR072233.338021	572nt	1.6e-187	360	1	360	+	99.17%	NC_003210.1	1199587	1199943
SRR072233.338026	555nt	6.5e-302	555	1	555	+	99.46%	NC_003210.1	2801870	2802427
SRR072233.338180	557nt	3.6e-233	432	1	432	+	99.54%	NC_003210.1	467459	467888
SRR072233.338211	505nt	4.4e-247	448	448	1	-	99.78%	NC_003210.1	2778658	2779106
SRR072233.338319	610nt	4.4e-188	416	416	1	-	94.72%	NC_003210.1	905993	906406
SRR072233.338347	546nt	1.3e-273	513	1	513	+	99.22%	NC_003210.1	636511	637025
SRR072233.338370	566nt	7.4e-298	556	1	556	+	99.28%	NC_003210.1	982473	983028
SRR072233.338446	597nt	1.4e-232	441	441	1	-	99.09%	NC_003210.1	2331473	2331910
SRR072233.338469	619nt	4.3e-270	525	1	525	+	98.67%	NC_003210.1	356249	356771
SRR072233.338469	619nt	3.4e-133	288	238	525	+	97.59%	NC_003210.1	854362	854647
SRR072233.338469	619nt	9.8e-130	290	527	238	-	96.58%	NC_003210.1	173003	173289
SRR072233.338569	538nt	3.7e-270	517	517	1	-	98.85%	NC_003210.1	278290	278807
SRR072233.338647	528nt	1.4e-269	526	526	1	-	98.68%	NC_003210.1	2640801	2641327
SRR072233.338662	578nt	2.4e-290	524	524	1	-	99.81%	NC_003210.1	687694	688216
SRR072233.338680	535nt	2.6e-271	532	1	532	+	98.32%	NC_003210.1	631451	631982
SRR072233.338743	555nt	1.4e-284	540	540	1	-	99.08%	NC_003210.1	251921	252459
SRR072233.338848	563nt	2.1e-309	563	1	563	+	99.65%	NC_003210.1	400895	401457
SRR072233.338881	543nt	2.4e-301	543	543	1	-	99.82%	NC_003210.1	2656589	2657130
SRR072233.338911	521nt	3.9e-80	163	1	163	+	98.77%	NC_003210.1	635162	635323
SRR072233.338926	558nt	4.9e-247	442	1	442	+	100.00%	NC_003210.1	2585887	2586328
SRR072233.338971	568nt	7.8e-309	566	1	566	+	99.47%	NC_003210.1	1443205	1443768
SRR072233.338999	454nt	3.3e-214	399	399	1	-	99.50%	NC_003210.1	2632440	2632836
SRR072233.339007	560nt	6.3e-157	358	1	358	+	96.71%	NC_003210.1	398156	398515
SRR072233.339115	565nt	3.8e-311	559	1	559	+	99.82%	NC_003210.1	1157778	1158337
SRR072233.339137	546nt	1.8e-246	481	1	481	+	98.76%	NC_003210.1	612346	612824
SRR072233.339146	459nt	8.9e-215	411	411	1	-	99.03%	NC_003210.1	757486	757898
SRR072233.339173	537nt	1.2e-247	464	1	464	+	99.35%	NC_003210.1	1070023	1070483
SRR072233.339174	538nt	5.8e-239	445	445	1	-	99.33%	NC_003210.1	692557	692999
SRR072233.339192	553nt	2.9e-267	483	483	1	-	99.59%	NC_003210.1	1783618	1784100
SRR072233.339232	520nt	4.2e-210	387	387	1	-	99.48%	NC_003210.1	2484341	2484725
SRR072233.339236	555nt	1.9e-298	553	553	1	-	99.28%	NC_003210.1	1528571	1529124
SRR072233.339248	549nt	1.7e-261	504	504	1	-	98.02%	NC_003210.1	1731802	1732302
SRR072233.339298	583nt	8.6e-26	65	119	183	+	96.92%	NC_003210.1	2215378	2215442
SRR072233.339298	583nt	8.6e-26	65	119	183	+	96.92%	NC_003210.1	940020	940084
SRR072233.339298	583nt	2.3e-26	69	183	115	-	95.65%	NC_003210.1	2437556	2437624
SRR072233.339298	583nt	8.6e-26	65	183	119	-	96.92%	NC_003210.1	1740920	1740984
SRR072233.339379	536nt	4.2e-292	533	1	533	+	99.63%	NC_003210.1	2304000	2304532
SRR072233.339422	584nt	1.8e-302	571	571	1	-	99.13%	NC_003210.1	122870	123439
SRR072233.339482	489nt	1.9e-212	403	403	1	-	99.26%	NC_003210.1	2885590	2885989
SRR072233.339498	542nt	7.3e-283	542	1	542	+	98.72%	NC_003210.1	2521368	2521910
SRR072233.339499	552nt	7.9e-294	548	1	548	+	99.27%	NC_003210.1	1946279	1946828
SRR072233.339512	567nt	4.2e-281	515	515	1	-	99.61%	NC_003210.1	1003455	1003967
SRR072233.339537	474nt	7.3e-171	337	1	337	+	98.52%	NC_003210.1	348911	349244
SRR072233.339542	570nt	1.1e-162	393	90	482	+	93.72%	NC_003210.1	193476	193870
SRR072233.339612	547nt	3.0e-252	493	1	493	+	98.59%	NC_003210.1	696438	696930
SRR072233.339614	545nt	9.4e-260	491	1	491	+	99.19%	NC_003210.1	164054	164542
SRR072233.339632	560nt	1.9e-246	486	486	1	-	98.16%	NC_003210.1	1677413	1677897
SRR072233.339683	557nt	2.7e-297	542	1	542	+	99.63%	NC_003210.1	2797295	2797836
SRR072233.339719	565nt	1.1e-281	515	1	515	+	99.61%	NC_003210.1	2431793	2432307
SRR072233.339745	554nt	1.2e-262	483	483	1	-	99.59%	NC_003210.1	2429146	2429626
SRR072233.339836	557nt	3.2e-304	555	555	1	-	99.64%	NC_003210.1	2602615	2603167
SRR072233.339842	599nt	5.4e-206	404	1	404	+	98.77%	NC_003210.1	697359	697761
SRR072233.339845	519nt	6.3e-287	517	1	517	+	99.81%	NC_003210.1	36887	37404
SRR072233.339882	564nt	1.6e-280	562	562	1	-	97.88%	NC_003210.1	2812916	2813475
SRR072233.339885	560nt	1.0e-296	559	1	559	+	99.11%	NC_003210.1	872581	873142
SRR072233.339899	544nt	5.5e-295	544	544	1	-	99.45%	NC_003210.1	2357336	2357880
SRR072233.339901	528nt	1.9e-283	525	525	1	-	99.24%	NC_003210.1	846148	846670
SRR072233.339934	613nt	0.0e+00	605	605	1	-	99.01%	NC_003210.1	2319847	2320449
SRR072233.339935	559nt	5.8e-280	517	1	517	+	99.42%	NC_003210.1	266440	266959
SRR072233.339937	551nt	2.4e-301	551	1	551	+	99.46%	NC_003210.1	126703	127255
SRR072233.340030	580nt	1.4e-232	438	438	1	-	99.32%	NC_003210.1	729243	729677
SRR072233.340071	576nt	7.5e-298	572	1	572	+	98.08%	NC_003210.1	402916	403487
SRR072233.340173	539nt	2.2e-264	479	1	479	+	99.79%	NC_003210.1	1413390	1413867
SRR072233.340311	531nt	1.4e-254	476	476	1	-	99.37%	NC_003210.1	2357179	2357651
SRR072233.340321	559nt	2.8e-189	363	1	363	+	99.17%	NC_003210.1	332821	333180
SRR072233.340339	576nt	1.8e-08	43	421	463	+	95.35%	NC_003210.1	237317	237357
SRR072233.340339	576nt	1.8e-08	43	421	463	+	95.35%	NC_003210.1	243338	243378
SRR072233.340339	576nt	1.4e-165	328	328	1	-	98.78%	NC_003210.1	1748049	1748374
SRR072233.340339	576nt	1.8e-08	43	463	421	-	95.35%	NC_003210.1	2443121	2443161
SRR072233.340339	576nt	1.8e-08	43	463	421	-	95.35%	NC_003210.1	2678130	2678170
SRR072233.340339	576nt	1.8e-08	43	463	421	-	95.35%	NC_003210.1	1853850	1853890
SRR072233.340381	553nt	2.3e-290	550	1	550	+	98.73%	NC_003210.1	1329764	1330314
SRR072233.340387	573nt	1.9e-246	455	455	1	-	99.56%	NC_003210.1	1158405	1158857
SRR072233.340394	541nt	3.5e-259	534	534	1	-	97.77%	NC_003210.1	1954730	1955263
SRR072233.340437	516nt	1.9e-15	56	450	505	+	91.07%	NC_003210.1	1266682	1266737
SRR072233.340476	550nt	3.5e-207	400	400	1	-	99.00%	NC_003210.1	1581572	1581969
SRR072233.340506	573nt	1.2e-225	560	1	560	+	92.06%	NC_003210.1	1159917	1160477
SRR072233.340527	591nt	8.4e-201	401	401	1	-	98.51%	NC_003210.1	360364	360764
SRR072233.340548	552nt	2.7e-297	549	549	1	-	99.45%	NC_003210.1	1944057	1944604
SRR072233.340549	578nt	7.4e-272	499	499	1	-	99.60%	NC_003210.1	413362	413858
SRR072233.340644	559nt	7.3e-231	435	1	435	+	99.31%	NC_003210.1	875982	876413
SRR072233.340645	567nt	1.7e-49	147	173	319	+	95.30%	NC_003210.1	2295164	2295307
SRR072233.340649	494nt	3.2e-259	476	476	1	-	99.58%	NC_003210.1	1895011	1895486
SRR072233.340652	565nt	6.3e-291	539	1	539	+	99.44%	NC_003210.1	698291	698826
SRR072233.340673	509nt	4.9e-16	42	149	108	-	100.00%	NC_003210.1	2441282	2441323
SRR072233.340673	509nt	4.9e-16	42	149	108	-	100.00%	NC_003210.1	2676291	2676332
SRR072233.340673	509nt	4.9e-16	42	149	108	-	100.00%	NC_003210.1	1741222	1741263
SRR072233.340683	536nt	2.4e-301	536	1	536	+	100.00%	NC_003210.1	301096	301631
SRR072233.340709	591nt	1.1e-281	548	1	548	+	98.55%	NC_003210.1	121764	122309
SRR072233.340732	554nt	3.6e-259	494	494	1	-	99.00%	NC_003210.1	2750357	2750853
SRR072233.340742	516nt	7.6e-253	466	466	1	-	99.57%	NC_003210.1	1543241	1543704
SRR072233.340806	540nt	4.4e-277	494	494	1	-	100.00%	NC_003210.1	325905	326398
SRR072233.340831	565nt	9.0e-223	421	421	1	-	99.29%	NC_003210.1	295642	296059
SRR072233.340851	553nt	6.5e-302	553	553	1	-	99.46%	NC_003210.1	2791645	2792194
SRR072233.340966	603nt	2.1e-164	421	421	1	-	92.47%	NC_003210.1	1287569	1287987
SRR072233.340994	409nt	2.9e-188	356	356	1	-	99.16%	NC_003210.1	1763509	1763864
SRR072233.341125	522nt	9.2e-152	298	298	1	-	98.99%	NC_003210.1	1139593	1139887
SRR072233.341127	482nt	2.6e-200	386	386	1	-	98.97%	NC_003210.1	125993	126380
SRR072233.341147	565nt	3.6e-300	565	1	565	+	98.77%	NC_003210.1	916127	916692
SRR072233.341278	525nt	1.5e-239	469	1	469	+	98.09%	NC_003210.1	339939	340406
SRR072233.341278	525nt	1.6e-08	41	237	197	-	90.24%	NC_003210.1	1461181	1461221
SRR072233.341328	559nt	3.0e-293	535	535	1	-	99.63%	NC_003210.1	843839	844373
SRR072233.341342	517nt	1.7e-220	423	423	1	-	99.06%	NC_003210.1	449603	450023
SRR072233.341348	613nt	5.7e-98	275	1	275	+	91.76%	NC_003210.1	336206	336479
SRR072233.341359	563nt	3.0e-174	334	1	334	+	98.81%	NC_003210.1	264622	264954
SRR072233.341368	561nt	2.7e-271	526	1	526	+	98.68%	NC_003210.1	213464	213989
SRR072233.341395	522nt	8.5e-22	70	311	380	+	91.43%	NC_003210.1	243488	243557
SRR072233.341395	522nt	8.5e-22	70	311	380	+	91.43%	NC_003210.1	237467	237536
SRR072233.341395	522nt	8.5e-22	70	380	311	-	91.43%	NC_003210.1	2442942	2443011
SRR072233.341395	522nt	8.5e-22	70	380	311	-	91.43%	NC_003210.1	2677951	2678020
SRR072233.341395	522nt	8.5e-22	70	380	311	-	91.43%	NC_003210.1	1747750	1747819
SRR072233.341395	522nt	8.5e-22	70	380	311	-	91.43%	NC_003210.1	1853671	1853740
SRR072233.341437	530nt	4.9e-258	482	482	1	-	99.38%	NC_003210.1	2141346	2141824
SRR072233.341458	580nt	1.7e-250	478	1	478	+	98.96%	NC_003210.1	304325	304800
SRR072233.341525	556nt	8.0e-227	437	1	437	+	98.63%	NC_003210.1	6480	6913
SRR072233.341539	640nt	1.3e-240	468	1	468	+	98.51%	NC_003210.1	482508	482975
SRR072233.341557	560nt	1.3e-221	430	1	430	+	98.61%	NC_003210.1	61319	61745
SRR072233.341565	559nt	3.4e-222	420	1	420	+	99.29%	NC_003210.1	1781133	1781549
SRR072233.341579	589nt	0.0e+00	584	1	584	+	99.14%	NC_003210.1	455156	455736
SRR072233.341650	572nt	3.6e-274	503	503	1	-	99.60%	NC_003210.1	309413	309913
SRR072233.341683	557nt	5.2e-258	488	1	488	+	99.18%	NC_003210.1	1352499	1352984
SRR072233.341702	532nt	2.1e-279	508	508	1	-	99.61%	NC_003210.1	2347884	2348390
SRR072233.341755	493nt	3.8e-225	420	1	420	+	99.29%	NC_003210.1	723418	723834
SRR072233.341893	573nt	3.7e-259	495	1	495	+	98.59%	NC_003210.1	686914	687407
SRR072233.341895	541nt	3.4e-274	534	534	1	-	98.51%	NC_003210.1	732107	732640
SRR072233.341920	555nt	1.1e-225	423	423	1	-	99.30%	NC_003210.1	1278215	1278640
SRR072233.341962	581nt	0.0e+00	581	1	581	+	100.00%	NC_003210.1	560171	560751
SRR072233.342025	579nt	7.0e-261	502	1	502	+	98.41%	NC_003210.1	1159917	1160415
SRR072233.342030	526nt	1.0e-255	476	476	1	-	99.16%	NC_003210.1	2271504	2271979
SRR072233.342033	566nt	3.6e-300	561	1	561	+	99.29%	NC_003210.1	1115516	1116074
SRR072233.342034	565nt	5.1e-299	553	1	553	+	99.46%	NC_003210.1	190414	190963
SRR072233.342068	538nt	1.6e-131	256	256	1	-	99.22%	NC_003210.1	2804512	2804765
SRR072233.342069	572nt	6.7e-209	390	390	1	-	99.49%	NC_003210.1	2432181	2432568
SRR072233.342079	568nt	1.1e-281	551	1	551	+	98.19%	NC_003210.1	400831	401378
SRR072233.342154	541nt	2.1e-160	319	319	1	-	98.75%	NC_003210.1	1646158	1646474
SRR072233.342177	540nt	1.2e-303	540	1	540	+	100.00%	NC_003210.1	837896	838435
SRR072233.342253	554nt	1.8e-261	494	494	1	-	98.99%	NC_003210.1	976866	977356
SRR072233.342293	477nt	2.1e-234	420	1	420	+	100.00%	NC_003210.1	1782104	1782523
SRR072233.342483	574nt	9.5e-275	509	509	1	-	99.22%	NC_003210.1	2817235	2817743
SRR072233.342675	553nt	1.6e-239	448	448	1	-	99.11%	NC_003210.1	39448	39892
SRR072233.342678	545nt	4.3e-24	74	263	336	+	91.89%	NC_003210.1	1742172	1742245
SRR072233.342678	545nt	4.3e-24	74	336	263	-	91.89%	NC_003210.1	243046	243119
SRR072233.342751	547nt	2.6e-178	357	357	1	-	98.60%	NC_003210.1	1502829	1503182
SRR072233.342754	558nt	3.2e-304	554	1	554	+	99.64%	NC_003210.1	2105461	2106014
SRR072233.342763	484nt	1.5e-194	371	371	1	-	99.19%	NC_003210.1	1096111	1096480
SRR072233.342771	546nt	2.6e-271	491	491	1	-	99.80%	NC_003210.1	2305302	2305791
SRR072233.342835	527nt	1.5e-265	481	481	1	-	99.79%	NC_003210.1	463818	464297
SRR072233.342846	471nt	2.3e-44	110	271	380	+	96.36%	NC_003210.1	546473	546579
SRR072233.342857	534nt	1.4e-16	58	104	47	-	91.38%	NC_003210.1	82705	82762
SRR072233.342884	523nt	3.1e-263	477	1	477	+	99.79%	NC_003210.1	813585	814060
SRR072233.342892	552nt	1.4e-124	264	436	173	-	98.11%	NC_003210.1	1145262	1145522
SRR072233.342902	561nt	1.6e-265	561	561	1	-	95.57%	NC_003210.1	2429981	2430542
SRR072233.343019	569nt	1.3e-262	543	543	1	-	96.89%	NC_003210.1	2007847	2008389
SRR072233.343063	563nt	3.4e-289	531	531	1	-	99.25%	NC_003210.1	2813350	2813879
SRR072233.343089	568nt	3.6e-274	522	522	1	-	99.05%	NC_003210.1	2556928	2557448
SRR072233.343131	487nt	1.9e-227	432	432	1	-	98.85%	NC_003210.1	866122	866553
SRR072233.343255	494nt	1.5e-08	41	51	11	-	90.24%	NC_003210.1	1261456	1261496
SRR072233.343277	563nt	1.2e-251	477	477	1	-	99.16%	NC_003210.1	1880944	1881418
SRR072233.343281	534nt	1.1e-292	534	1	534	+	99.63%	NC_003210.1	2071366	2071899
SRR072233.343291	489nt	5.8e-235	439	439	1	-	99.32%	NC_003210.1	2598503	2598944
SRR072233.343396	521nt	1.1e-292	521	1	521	+	100.00%	NC_003210.1	1375394	1375914
SRR072233.343400	541nt	8.6e-290	541	1	541	+	99.26%	NC_003210.1	2521368	2521910
SRR072233.343407	515nt	2.1e-238	448	1	448	+	99.33%	NC_003210.1	1055514	1055958
SRR072233.343514	568nt	6.0e-306	568	1	568	+	99.30%	NC_003210.1	2865113	2865677
SRR072233.343530	537nt	2.3e-182	357	357	1	-	98.88%	NC_003210.1	272266	272620
SRR072233.343655	641nt	1.0e-36	148	442	295	-	90.73%	NC_003210.1	1404604	1404748
SRR072233.343695	505nt	3.1e-274	503	503	1	-	99.60%	NC_003210.1	865458	865958
SRR072233.343713	505nt	4.4e-20	67	83	17	-	91.04%	NC_003210.1	2441453	2441519
SRR072233.343713	505nt	4.4e-20	67	83	17	-	91.04%	NC_003210.1	2676462	2676528
SRR072233.343829	564nt	2.9e-282	522	1	522	+	99.24%	NC_003210.1	2115755	2116276
SRR072233.343923	558nt	6.6e-302	558	558	1	-	99.46%	NC_003210.1	2321858	2322412
SRR072233.343929	566nt	1.5e-314	565	565	1	-	99.82%	NC_003210.1	258528	259093
SRR072233.343950	549nt	1.9e-272	512	512	1	-	99.22%	NC_003210.1	1586761	1587272
SRR072233.343969	552nt	7.2e-298	550	550	1	-	99.46%	NC_003210.1	3688	4236
SRR072233.344141	525nt	3.1e-289	521	1	521	+	99.81%	NC_003210.1	748493	749014
SRR072233.344142	518nt	1.6e-250	461	461	1	-	99.57%	NC_003210.1	2251912	2252372
SRR072233.344151	608nt	5.0e-303	578	578	1	-	98.62%	NC_003210.1	382365	382940
SRR072233.344191	468nt	1.4e-224	417	1	417	+	99.52%	NC_003210.1	449279	449693
SRR072233.344197	563nt	2.5e-301	563	563	1	-	99.29%	NC_003210.1	295499	296059
SRR072233.344214	569nt	5.1e-206	384	1	384	+	99.48%	NC_003210.1	1593960	1594343
SRR072233.344223	557nt	8.2e-253	468	1	468	+	99.15%	NC_003210.1	1239581	1240051
SRR072233.344426	532nt	1.4e-295	532	1	532	+	99.81%	NC_003210.1	592567	593099
SRR072233.344475	562nt	8.9e-290	549	549	1	-	99.09%	NC_003210.1	2017435	2017982
SRR072233.344513	540nt	1.2e-262	490	1	490	+	99.39%	NC_003210.1	2792526	2793012
SRR072233.344521	563nt	2.8e-297	549	549	1	-	99.45%	NC_003210.1	96145	96692
SRR072233.344523	580nt	9.1e-197	369	369	1	-	99.46%	NC_003210.1	1478524	1478890
SRR072233.344543	571nt	3.4e-289	522	522	1	-	99.81%	NC_003210.1	2265562	2266082
SRR072233.344573	590nt	4.9e-303	566	1	566	+	99.29%	NC_003210.1	336643	337206
SRR072233.344576	525nt	8.2e-264	477	1	477	+	99.79%	NC_003210.1	1105779	1106256
SRR072233.344583	441nt	6.0e-216	388	388	1	-	100.00%	NC_003210.1	1976071	1976458
SRR072233.344595	579nt	2.6e-301	575	1	575	+	98.96%	NC_003210.1	2897488	2898062
SRR072233.344632	556nt	4.1e-214	406	406	1	-	99.02%	NC_003210.1	2741626	2742034
SRR072233.344643	554nt	1.4e-269	502	1	502	+	99.40%	NC_003210.1	2931347	2931845
SRR072233.344725	572nt	1.2e-266	498	1	498	+	99.00%	NC_003210.1	264287	264781
SRR072233.344773	565nt	4.1e-121	245	245	1	-	98.78%	NC_003210.1	1614921	1615162
SRR072233.344929	573nt	1.9e-220	417	417	1	-	99.28%	NC_003210.1	1193110	1193523
SRR072233.344960	583nt	2.9e-297	543	1	543	+	99.63%	NC_003210.1	2689469	2690009
SRR072233.344978	578nt	3.8e-285	547	547	1	-	98.36%	NC_003210.1	1069058	1069605
SRR072233.344997	545nt	1.8e-287	545	545	1	-	99.09%	NC_003210.1	1560127	1560670
SRR072233.345025	552nt	7.5e-283	517	1	517	+	99.61%	NC_003210.1	2710715	2711231
SRR072233.345075	559nt	1.0e-270	497	1	497	+	99.60%	NC_003210.1	1341452	1341946
SRR072233.345097	526nt	9.5e-18	57	38	94	+	92.98%	NC_003210.1	238961	239017
SRR072233.345097	526nt	9.5e-18	57	38	94	+	92.98%	NC_003210.1	244982	245038
SRR072233.345097	526nt	9.5e-18	57	94	38	-	92.98%	NC_003210.1	1746269	1746325
SRR072233.345097	526nt	9.5e-18	57	94	38	-	92.98%	NC_003210.1	1852190	1852246
SRR072233.345239	560nt	6.7e-261	487	1	487	+	99.38%	NC_003210.1	1950288	1950771
SRR072233.345304	592nt	6.1e-27	91	38	128	+	92.55%	NC_003210.1	1744003	1744096
SRR072233.345304	592nt	6.1e-27	91	38	128	+	92.55%	NC_003210.1	1849924	1850017
SRR072233.345304	592nt	6.1e-27	91	38	128	+	92.55%	NC_003210.1	2438944	2439037
SRR072233.345304	592nt	6.1e-27	91	38	128	+	92.55%	NC_003210.1	2673953	2674046
SRR072233.345304	592nt	6.1e-27	91	128	38	-	92.55%	NC_003210.1	241190	241283
SRR072233.345304	592nt	6.1e-27	91	128	38	-	92.55%	NC_003210.1	247211	247304
SRR072233.345318	540nt	5.1e-284	513	513	1	-	99.81%	NC_003210.1	492498	493009
SRR072233.345322	538nt	2.1e-212	396	1	396	+	99.49%	NC_003210.1	571008	571401
SRR072233.345361	547nt	2.7e-297	529	1	529	+	100.00%	NC_003210.1	1744262	1744790
SRR072233.345361	547nt	2.7e-297	529	1	529	+	100.00%	NC_003210.1	1850183	1850711
SRR072233.345361	547nt	2.7e-297	529	1	529	+	100.00%	NC_003210.1	2439203	2439731
SRR072233.345361	547nt	2.7e-297	529	1	529	+	100.00%	NC_003210.1	2674212	2674740
SRR072233.345361	547nt	2.7e-297	529	529	1	-	100.00%	NC_003210.1	240496	241024
SRR072233.345361	547nt	2.7e-297	529	529	1	-	100.00%	NC_003210.1	246517	247045
SRR072233.345365	523nt	5.9e-250	493	493	1	-	98.38%	NC_003210.1	1239161	1239651
SRR072233.345436	560nt	5.4e-150	402	1	402	+	90.05%	NC_003210.1	241802	242201
SRR072233.345436	560nt	5.4e-150	402	1	402	+	90.05%	NC_003210.1	247823	248222
SRR072233.345436	560nt	5.4e-150	402	402	1	-	90.05%	NC_003210.1	2438026	2438425
SRR072233.345436	560nt	5.4e-150	402	402	1	-	90.05%	NC_003210.1	2673035	2673434
SRR072233.345436	560nt	5.4e-150	402	402	1	-	90.05%	NC_003210.1	1743085	1743484
SRR072233.345436	560nt	5.4e-150	402	402	1	-	90.05%	NC_003210.1	1849006	1849405
SRR072233.345451	556nt	2.9e-308	555	555	1	-	99.82%	NC_003210.1	2467714	2468267
SRR072233.345591	531nt	3.3e-274	513	1	513	+	99.03%	NC_003210.1	93770	94285
SRR072233.345653	590nt	1.4e-273	524	524	1	-	98.86%	NC_003210.1	2570841	2571363
